student_id,semester,gpa,credits
117,Fall 2025,2.768,22
117,Spring 2022,3.245,20
117,Spring 2023,2.76,20
117,Spring 2024,2.58,20
117,Spring 2025,2.795,22
118,Fall 2020,3.412,17
118,Fall 2021,3.0,19
118,Fall 2022,3.185,13
118,Fall 2023,2.71,20
118,Spring 2020,3.05,18
118,Spring 2021,3.231,13
118,Spring 2022,3.064,14
118,Spring 2023,2.5,20
119,Fall 2022,2.482,17
119,Fall 2023,2.917,18
119,Fall 2024,2.447,19
119,Fall 2025,2.929,21
119,Spring 2022,2.81,21
119,Spring 2023,3.0,17
119,Spring 2024,2.5,12
119,Spring 2025,2.614,22
120,Fall 2020,3.3,14
120,Fall 2021,3.208,13
120,Fall 2022,3.05,18
120,Fall 2023,3.21,20
120,Spring 2020,2.767,18
120,Spring 2021,2.895,20
120,Spring 2022,3.067,18
120,Spring 2023,3.24,20
121,Fall 2021,3.586,14
121,Fall 2022,3.1,21
121,Fall 2023,2.953,19
121,Fall 2024,3.226,23
121,Spring 2021,3.64,20
121,Spring 2022,3.264,14
121,Spring 2023,3.311,18
121,Spring 2024,3.014,14
122,Fall 2022,3.25,12
122,Fall 2023,3.564,14
122,Fall 2024,3.5,14
122,Fall 2025,3.465,20
122,Spring 2022,3.668,22
122,Spring 2023,3.389,18
122,Spring 2024,3.608,13
122,Spring 2025,3.677,13
123,Fall 2021,3.071,17
123,Fall 2022,2.85,14
123,Fall 2023,2.646,13
123,Fall 2024,3.0,13
123,Spring 2021,2.825,16
123,Spring 2022,2.925,12
123,Spring 2023,2.588,17
123,Spring 2024,2.893,14
124,Fall 2022,3.532,22
124,Fall 2023,2.828,18
124,Fall 2024,3.113,16
124,Fall 2025,3.55,16
124,Spring 2022,3.243,14
124,Spring 2023,3.38,20
124,Spring 2024,3.37,20
124,Spring 2025,3.075,12
125,Fall 2020,3.712,17
125,Fall 2021,3.513,15
125,Fall 2022,3.795,19
125,Fall 2023,3.506,16
125,Spring 2020,3.595,19
125,Spring 2021,3.85,14
125,Spring 2022,3.905,19
125,Spring 2023,3.862,13
126,Fall 2020,3.162,13
126,Fall 2021,3.133,18
126,Fall 2022,3.0,17
126,Fall 2023,3.22,15
126,Spring 2020,3.264,14
126,Spring 2021,3.341,17
126,Spring 2022,3.06,20
126,Spring 2023,2.813,15
127,Fall 2021,3.643,21
127,Fall 2022,3.667,21
127,Fall 2023,3.494,16
127,Fall 2024,3.511,19
127,Spring 2021,3.665,20
127,Spring 2022,3.247,17
127,Spring 2023,3.46,15
127,Spring 2024,3.25,12
128,Fall 2022,3.155,22
128,Fall 2023,3.075,16
128,Fall 2024,3.033,15
128,Fall 2025,3.247,17
128,Spring 2022,3.295,22
128,Spring 2023,3.131,16
128,Spring 2024,2.838,13
128,Spring 2025,3.15,20
129,Fall 2020,3.017,24
129,Fall 2021,3.167,18
129,Fall 2022,2.931,13
129,Fall 2023,3.314,21
129,Spring 2020,3.214,14
129,Spring 2021,3.453,17
129,Spring 2022,3.392,13
129,Spring 2023,3.147,17
130,Fall 2020,2.207,15
130,Fall 2021,1.7,17
130,Fall 2022,1.876,17
130,Fall 2023,2.021,14
130,Spring 2020,2.264,14
130,Spring 2021,2.475,16
130,Spring 2022,2.243,21
130,Spring 2023,2.585,13
131,Fall 2020,2.883,18
131,Fall 2021,2.732,19
131,Fall 2022,2.7,18
131,Fall 2023,3.254,13
131,Spring 2020,2.752,21
131,Spring 2021,2.548,21
131,Spring 2022,2.573,22
131,Spring 2023,2.608,13
132,Fall 2022,2.931,13
132,Fall 2023,3.277,22
132,Fall 2024,3.141,17
132,Fall 2025,3.61,21
132,Spring 2022,2.945,22
132,Spring 2023,3.513,15
132,Spring 2024,2.914,21
132,Spring 2025,2.986,21
133,Fall 2020,2.85,14
133,Fall 2021,2.925,12
133,Fall 2022,3.285,13
133,Fall 2023,3.194,17
133,Spring 2020,3.117,18
133,Spring 2021,3.21,20
133,Spring 2022,2.9,18
133,Spring 2023,3.415,13
134,Fall 2020,3.2,21
134,Fall 2021,3.035,17
134,Fall 2022,3.418,17
134,Fall 2023,2.785,20
134,Spring 2020,3.193,14
134,Spring 2021,3.236,14
134,Spring 2022,3.046,13
134,Spring 2023,3.1,15
135,Fall 2021,2.911,18
135,Fall 2022,2.957,14
135,Fall 2023,3.15,16
135,Fall 2024,2.794,16
135,Spring 2021,3.055,22
135,Spring 2022,3.156,18
135,Spring 2023,2.889,19
135,Spring 2024,2.886,21
136,Fall 2022,2.532,22
136,Fall 2023,2.557,21
136,Fall 2024,2.71,21
136,Fall 2025,2.56,20
136,Spring 2022,2.465,17
136,Spring 2023,2.627,22
136,Spring 2024,2.74,15
136,Spring 2025,2.588,16
137,Fall 2021,2.743,21
137,Fall 2022,2.824,17
137,Fall 2023,2.715,13
137,Fall 2024,2.7,16
137,Spring 2021,2.931,13
137,Spring 2022,2.914,22
137,Spring 2023,2.683,18
137,Spring 2024,2.85,14
138,Fall 2021,2.829,14
138,Fall 2022,2.681,21
138,Fall 2023,2.55,16
138,Fall 2024,2.243,21
138,Spring 2021,2.535,17
138,Spring 2022,1.965,17
138,Spring 2023,2.063,19
138,Spring 2024,2.36,20
139,Fall 2022,3.412,17
139,Fall 2023,3.106,17
139,Fall 2024,3.163,19
139,Fall 2025,2.874,19
139,Spring 2022,2.977,13
139,Spring 2023,3.318,22
139,Spring 2024,3.15,14
139,Spring 2025,3.353,17
140,Fall 2022,2.75,16
140,Fall 2023,3.064,14
140,Fall 2024,3.156,18
140,Fall 2025,2.728,18
140,Spring 2022,2.522,18
140,Spring 2023,2.835,20
140,Spring 2024,2.964,14
140,Spring 2025,2.7,17
141,Fall 2022,3.407,15
141,Fall 2023,3.354,13
141,Fall 2024,3.593,15
141,Fall 2025,3.195,20
141,Spring 2022,3.606,17
141,Spring 2023,3.862,13
141,Spring 2024,3.656,16
141,Spring 2025,3.231,13
142,Fall 2020,3.3,16
142,Fall 2021,3.747,19
142,Fall 2022,3.315,20
142,Fall 2023,3.353,19
142,Spring 2020,3.391,22
142,Spring 2021,3.629,14
142,Spring 2022,3.415,13
142,Spring 2023,3.6,12
143,Fall 2021,1.58,20
143,Fall 2022,1.882,17
143,Fall 2023,1.375,16
143,Fall 2024,1.644,18
143,Spring 2021,1.176,17
143,Spring 2022,1.34,20
143,Spring 2023,0.742,19
143,Spring 2024,0.6,20
144,Fall 2021,2.407,15
144,Fall 2022,2.3,20
144,Fall 2023,2.456,18
144,Fall 2024,2.414,14
144,Spring 2021,2.7,20
144,Spring 2022,2.564,14
144,Spring 2023,2.279,19
144,Spring 2024,2.779,14
145,Fall 2020,2.44,20
145,Fall 2021,2.746,13
145,Fall 2022,2.667,21
145,Fall 2023,3.021,14
145,Spring 2020,3.2,14
145,Spring 2021,2.883,18
145,Spring 2022,2.943,21
145,Spring 2023,2.779,14
146,Fall 2022,3.529,14
146,Fall 2023,3.7,19
146,Fall 2024,3.377,13
146,Fall 2025,3.162,13
146,Spring 2022,3.495,21
146,Spring 2023,3.34,15
146,Spring 2024,3.162,13
146,Spring 2025,3.42,20
147,Fall 2021,2.917,18
147,Fall 2022,3.092,13
147,Fall 2023,3.092,13
147,Fall 2024,2.929,17
147,Spring 2021,2.622,18
147,Spring 2022,3.148,21
147,Spring 2023,3.086,14
147,Spring 2024,2.936,14
148,Fall 2021,2.341,17
148,Fall 2022,2.535,17
148,Fall 2023,1.908,13
148,Fall 2024,2.511,19
148,Spring 2021,2.247,17
148,Spring 2022,2.462,13
148,Spring 2023,2.441,17
148,Spring 2024,2.225,12
149,Fall 2022,4.0,15
149,Fall 2023,3.778,18
149,Fall 2024,3.858,19
149,Fall 2025,3.684,19
149,Spring 2022,4.0,15
149,Spring 2023,3.931,13
149,Spring 2024,3.914,14
149,Spring 2025,3.944,16
150,Fall 2022,2.494,17
150,Fall 2023,2.954,13
150,Fall 2024,2.767,21
150,Fall 2025,2.92,15
150,Spring 2022,2.842,19
150,Spring 2023,2.679,14
150,Spring 2024,2.6,15
150,Spring 2025,2.668,19
151,Fall 2022,3.165,20
151,Fall 2023,3.0,15
151,Fall 2024,3.064,14
151,Fall 2025,3.075,16
151,Spring 2022,3.389,18
151,Spring 2023,3.532,22
151,Spring 2024,3.446,13
151,Spring 2025,3.247,17
152,Fall 2020,3.446,13
152,Fall 2021,2.765,17
152,Fall 2022,3.111,19
152,Fall 2023,3.38,15
152,Spring 2020,3.239,23
152,Spring 2021,3.367,21
152,Spring 2022,3.0,18
152,Spring 2023,3.126,19
153,Fall 2022,2.85,16
153,Fall 2023,2.7,20
153,Fall 2024,2.608,13
153,Fall 2025,2.614,14
153,Spring 2022,2.918,22
153,Spring 2023,2.48,15
153,Spring 2024,2.506,16
153,Spring 2025,2.7,13
154,Fall 2020,3.936,14
154,Fall 2021,3.886,21
154,Fall 2022,3.85,22
154,Fall 2023,3.684,19
154,Spring 2020,4.0,21
154,Spring 2021,3.743,21
154,Spring 2022,3.585,20
154,Spring 2023,3.85,20
155,Fall 2020,2.3,18
155,Fall 2021,2.333,21
155,Fall 2022,2.255,20
155,Fall 2023,2.174,23
155,Spring 2020,2.0,18
155,Spring 2021,2.514,21
155,Spring 2022,2.33,20
155,Spring 2023,2.5,20
156,Fall 2022,3.131,16
156,Fall 2023,2.9,15
156,Fall 2024,2.931,13
156,Fall 2025,2.85,12
156,Spring 2022,3.064,14
156,Spring 2023,2.681,16
156,Spring 2024,2.775,12
156,Spring 2025,3.059,17
157,Fall 2020,3.045,20
157,Fall 2021,3.162,13
157,Fall 2022,3.0,12
157,Fall 2023,2.775,20
157,Spring 2020,2.741,22
157,Spring 2021,3.214,14
157,Spring 2022,3.053,17
157,Spring 2023,3.045,20
158,Fall 2020,3.778,18
158,Fall 2021,3.545,20
158,Fall 2022,3.525,20
158,Fall 2023,3.478,18
158,Spring 2020,3.824,17
158,Spring 2021,3.843,21
158,Spring 2022,3.682,17
158,Spring 2023,3.35,12
159,Fall 2021,2.7,12
159,Fall 2022,2.684,19
159,Fall 2023,2.595,20
159,Fall 2024,2.588,17
159,Spring 2021,2.728,18
159,Spring 2022,2.888,17
159,Spring 2023,2.756,16
159,Spring 2024,2.965,17
160,Fall 2020,2.894,17
160,Fall 2021,2.529,14
160,Fall 2022,2.71,21
160,Fall 2023,2.857,21
160,Spring 2020,2.585,13
160,Spring 2021,3.033,18
160,Spring 2022,2.716,19
160,Spring 2023,2.745,20
161,Fall 2022,3.465,20
161,Fall 2023,3.681,16
161,Fall 2024,3.347,15
161,Fall 2025,3.462,13
161,Spring 2022,3.883,18
161,Spring 2023,3.482,22
161,Spring 2024,3.48,15
161,Spring 2025,3.362,16
162,Fall 2020,2.544,18
162,Fall 2021,2.342,19
162,Fall 2022,2.0,21
162,Fall 2023,2.162,13
162,Spring 2020,2.12,20
162,Spring 2021,2.075,12
162,Spring 2022,2.05,18
162,Spring 2023,2.1,12
163,Fall 2022,3.073,22
163,Fall 2023,3.069,13
163,Fall 2024,2.94,15
163,Fall 2025,2.929,21
163,Spring 2022,2.384,19
163,Spring 2023,2.761,23
163,Spring 2024,3.0,16
163,Spring 2025,2.7,13
164,Fall 2020,2.895,20
164,Fall 2021,2.853,19
164,Fall 2022,2.883,18
164,Fall 2023,3.092,13
164,Spring 2020,3.015,20
164,Spring 2021,3.069,13
164,Spring 2022,2.732,19
164,Spring 2023,2.677,13
165,Fall 2020,2.586,14
165,Fall 2021,2.7,14
165,Fall 2022,2.5,12
165,Fall 2023,2.833,18
165,Spring 2020,2.85,14
165,Spring 2021,2.75,12
165,Spring 2022,2.123,13
165,Spring 2023,2.554,13
166,Fall 2021,3.629,17
166,Fall 2022,2.957,14
166,Fall 2023,3.513,15
166,Fall 2024,3.377,13
166,Spring 2021,3.348,21
166,Spring 2022,3.086,21
166,Spring 2023,2.838,13
166,Spring 2024,3.172,18
167,Fall 2021,3.176,21
167,Fall 2022,3.0,18
167,Fall 2023,3.339,18
167,Fall 2024,3.092,13
167,Spring 2021,3.205,21
167,Spring 2022,3.0,17
167,Spring 2023,2.7,13
167,Spring 2024,3.15,12
168,Fall 2021,3.168,22
168,Fall 2022,3.679,19
168,Fall 2023,3.424,21
168,Fall 2024,3.445,22
168,Spring 2021,3.392,13
168,Spring 2022,3.392,13
168,Spring 2023,2.95,18
168,Spring 2024,3.394,16
169,Fall 2020,2.36,20
169,Fall 2021,2.236,14
169,Fall 2022,2.75,12
169,Fall 2023,2.2,14
169,Spring 2020,2.7,18
169,Spring 2021,2.267,15
169,Spring 2022,2.12,20
169,Spring 2023,2.515,13
170,Fall 2020,1.929,21
170,Fall 2021,1.838,13
170,Fall 2022,1.7,13
170,Fall 2023,1.889,19
170,Spring 2020,1.824,17
170,Spring 2021,1.862,16
170,Spring 2022,1.694,16
170,Spring 2023,1.419,21
171,Fall 2021,3.15,12
171,Fall 2022,3.333,21
171,Fall 2023,3.4,12
171,Fall 2024,3.44,20
171,Spring 2021,3.482,17
171,Spring 2022,3.485,13
171,Spring 2023,2.965,20
171,Spring 2024,3.171,21
172,Fall 2021,3.092,13
172,Fall 2022,3.436,22
172,Fall 2023,3.428,18
172,Fall 2024,3.51,21
172,Spring 2021,3.323,13
172,Spring 2022,3.515,13
172,Spring 2023,3.347,15
172,Spring 2024,3.35,20
173,Fall 2021,3.3,14
173,Fall 2022,3.681,16
173,Fall 2023,3.424,17
173,Fall 2024,3.045,20
173,Spring 2021,3.668,22
173,Spring 2022,3.661,18
173,Spring 2023,3.431,16
173,Spring 2024,3.79,20
174,Fall 2022,3.506,17
174,Fall 2023,3.94,15
174,Fall 2024,3.214,14
174,Fall 2025,3.61,21
174,Spring 2022,3.494,17
174,Spring 2023,3.48,20
174,Spring 2024,3.733,15
174,Spring 2025,3.786,14
175,Fall 2022,3.22,15
175,Fall 2023,3.5,22
175,Fall 2024,3.125,20
175,Fall 2025,3.446,13
175,Spring 2022,3.624,21
175,Spring 2023,2.867,18
175,Spring 2024,3.206,18
175,Spring 2025,3.0,15
176,Fall 2022,3.071,17
176,Fall 2023,3.236,14
176,Fall 2024,3.36,15
176,Fall 2025,3.105,21
176,Spring 2022,3.456,18
176,Spring 2023,3.44,15
176,Spring 2024,3.236,14
176,Spring 2025,3.12,20
177,Fall 2020,3.621,19
177,Fall 2021,3.642,19
177,Fall 2022,3.38,15
177,Fall 2023,3.694,16
177,Spring 2020,3.809,22
177,Spring 2021,3.548,21
177,Spring 2022,3.5,18
177,Spring 2023,3.329,14
178,Fall 2021,3.736,14
178,Fall 2022,3.529,14
178,Fall 2023,4.0,21
178,Fall 2024,3.876,17
178,Spring 2021,4.0,18
178,Spring 2022,3.7,14
178,Spring 2023,3.857,21
178,Spring 2024,3.8,21
179,Fall 2020,2.256,18
179,Fall 2021,1.453,19
179,Fall 2022,2.14,15
179,Fall 2023,2.015,20
179,Spring 2020,2.15,22
179,Spring 2021,1.584,19
179,Spring 2022,2.139,18
179,Spring 2023,1.991,22
180,Fall 2022,2.767,18
180,Fall 2023,2.183,18
180,Fall 2024,2.419,16
180,Fall 2025,2.724,21
180,Spring 2022,2.7,16
180,Spring 2023,2.588,17
180,Spring 2024,2.535,20
180,Spring 2025,2.423,13
181,Fall 2020,2.425,12
181,Fall 2021,2.544,18
181,Fall 2022,2.214,21
181,Fall 2023,2.671,17
181,Spring 2020,2.41,20
181,Spring 2021,2.625,20
181,Spring 2022,2.222,18
181,Spring 2023,2.707,15
182,Fall 2021,3.071,17
182,Fall 2022,3.19,21
182,Fall 2023,3.14,15
182,Fall 2024,3.364,14
182,Spring 2021,3.112,16
182,Spring 2022,3.15,20
182,Spring 2023,3.112,16
182,Spring 2024,3.435,17
183,Fall 2020,3.764,14
183,Fall 2021,4.0,12
183,Fall 2022,3.608,13
183,Fall 2023,3.453,17
183,Spring 2020,3.7,14
183,Spring 2021,3.652,21
183,Spring 2022,3.681,16
183,Spring 2023,3.7,21
184,Fall 2021,3.463,19
184,Fall 2022,2.95,14
184,Fall 2023,3.191,22
184,Fall 2024,3.357,21
184,Spring 2021,3.133,18
184,Spring 2022,2.937,19
184,Spring 2023,2.888,16
184,Spring 2024,2.685,20
185,Fall 2022,1.742,19
185,Fall 2023,1.424,17
185,Fall 2024,1.446,13
185,Fall 2025,1.625,16
185,Spring 2022,1.586,22
185,Spring 2023,1.711,18
185,Spring 2024,1.8,14
185,Spring 2025,1.486,22
186,Fall 2020,1.769,13
186,Fall 2021,2.064,14
186,Fall 2022,1.894,17
186,Fall 2023,1.817,23
186,Spring 2020,1.888,16
186,Spring 2021,1.943,21
186,Spring 2022,1.88,15
186,Spring 2023,1.876,17
187,Fall 2020,2.858,19
187,Fall 2021,3.075,16
187,Fall 2022,2.5,20
187,Fall 2023,3.233,18
187,Spring 2020,2.9,15
187,Spring 2021,2.838,13
187,Spring 2022,3.264,14
187,Spring 2023,3.206,18
188,Fall 2020,1.425,16
188,Fall 2021,1.791,22
188,Fall 2022,1.807,14
188,Fall 2023,1.175,12
188,Spring 2020,1.839,23
188,Spring 2021,1.129,14
188,Spring 2022,1.905,19
188,Spring 2023,1.795,19
189,Fall 2022,2.75,22
189,Fall 2023,2.681,21
189,Fall 2024,2.862,13
189,Fall 2025,3.063,19
189,Spring 2022,2.6,14
189,Spring 2023,2.764,22
189,Spring 2024,2.7,13
189,Spring 2025,2.933,18
190,Fall 2022,2.876,17
190,Fall 2023,3.05,18
190,Fall 2024,3.395,20
190,Fall 2025,3.383,18
190,Spring 2022,3.35,14
190,Spring 2023,2.957,21
190,Spring 2024,3.176,17
190,Spring 2025,3.212,17
191,Fall 2020,3.959,22
191,Fall 2021,3.953,19
191,Fall 2022,3.85,14
191,Fall 2023,3.957,21
191,Spring 2020,4.0,16
191,Spring 2021,3.85,14
191,Spring 2022,4.0,14
191,Spring 2023,3.88,15
192,Fall 2020,2.086,14
192,Fall 2021,2.206,18
192,Fall 2022,1.66,15
192,Fall 2023,1.876,17
192,Spring 2020,2.141,17
192,Spring 2021,2.38,20
192,Spring 2022,2.075,12
192,Spring 2023,1.795,19
193,Fall 2020,4.0,15
193,Fall 2021,3.831,16
193,Fall 2022,3.815,20
193,Fall 2023,3.944,16
193,Spring 2020,3.9,21
193,Spring 2021,4.0,17
193,Spring 2022,3.712,17
193,Spring 2023,4.0,22
194,Fall 2022,3.606,17
194,Fall 2023,3.536,14
194,Fall 2024,3.386,14
194,Fall 2025,3.65,14
194,Spring 2022,3.456,18
194,Spring 2023,3.61,21
194,Spring 2024,3.332,22
194,Spring 2025,3.705,22
195,Fall 2022,3.478,18
195,Fall 2023,3.16,15
195,Fall 2024,3.363,16
195,Fall 2025,3.253,19
195,Spring 2022,2.92,15
195,Spring 2023,3.138,13
195,Spring 2024,3.363,16
195,Spring 2025,2.769,16
196,Fall 2021,3.468,22
196,Fall 2022,3.426,19
196,Fall 2023,3.446,13
196,Fall 2024,3.608,13
196,Spring 2021,3.5,21
196,Spring 2022,3.685,20
196,Spring 2023,3.4,19
196,Spring 2024,3.41,20
197,Fall 2022,3.414,14
197,Fall 2023,3.4,16
197,Fall 2024,2.9,18
197,Fall 2025,3.0,13
197,Spring 2022,3.384,19
197,Spring 2023,3.3,15
197,Spring 2024,2.931,13
197,Spring 2025,3.394,17
198,Fall 2022,2.925,12
198,Fall 2023,2.3,15
198,Fall 2024,2.231,13
198,Fall 2025,2.614,14
198,Spring 2022,2.329,14
198,Spring 2023,2.183,18
198,Spring 2024,2.682,22
198,Spring 2025,2.633,21
199,Fall 2021,3.0,14
199,Fall 2022,2.7,14
199,Fall 2023,3.048,21
199,Fall 2024,3.386,14
199,Spring 2021,3.309,23
199,Spring 2022,3.158,19
199,Spring 2023,3.214,21
199,Spring 2024,3.341,17
200,Fall 2022,3.606,16
200,Fall 2023,2.753,17
200,Fall 2024,2.971,21
200,Fall 2025,3.052,21
200,Spring 2022,2.965,17
200,Spring 2023,3.318,22
200,Spring 2024,3.38,15
200,Spring 2025,3.25,12
201,Fall 2021,2.943,21
201,Fall 2022,2.91,20
201,Fall 2023,2.538,21
201,Fall 2024,2.811,18
201,Spring 2021,3.324,21
201,Spring 2022,3.247,19
201,Spring 2023,3.0,13
201,Spring 2024,3.038,16
202,Fall 2021,2.824,17
202,Fall 2022,3.111,19
202,Fall 2023,2.824,17
202,Fall 2024,2.829,21
202,Spring 2021,3.047,15
202,Spring 2022,2.532,19
202,Spring 2023,2.506,18
202,Spring 2024,2.531,13
203,Fall 2020,3.3,15
203,Fall 2021,3.15,20
203,Fall 2022,2.947,17
203,Fall 2023,3.288,17
203,Spring 2020,3.289,19
203,Spring 2021,3.225,12
203,Spring 2022,2.931,13
203,Spring 2023,3.112,16
204,Fall 2022,3.792,13
204,Fall 2023,3.5,20
204,Fall 2024,3.826,19
204,Fall 2025,3.668,22
204,Spring 2022,3.277,22
204,Spring 2023,3.436,14
204,Spring 2024,3.433,21
204,Spring 2025,3.375,16
205,Fall 2021,2.775,16
205,Fall 2022,2.373,22
205,Fall 2023,2.3,18
205,Fall 2024,2.936,14
205,Spring 2021,2.894,17
205,Spring 2022,2.78,15
205,Spring 2023,2.753,15
205,Spring 2024,2.712,16
206,Fall 2020,3.79,20
206,Fall 2021,3.896,23
206,Fall 2022,3.74,15
206,Fall 2023,3.914,14
206,Spring 2020,4.0,21
206,Spring 2021,3.79,20
206,Spring 2022,3.945,22
206,Spring 2023,3.71,20
207,Fall 2021,3.85,14
207,Fall 2022,3.577,13
207,Fall 2023,3.694,16
207,Fall 2024,3.625,20
207,Spring 2021,3.538,13
207,Spring 2022,3.7,13
207,Spring 2023,3.738,16
207,Spring 2024,3.377,13
208,Fall 2022,3.023,13
208,Fall 2023,2.982,17
208,Fall 2024,3.572,18
208,Fall 2025,3.162,13
208,Spring 2022,3.376,21
208,Spring 2023,3.643,21
208,Spring 2024,3.49,20
208,Spring 2025,3.567,21
209,Fall 2020,3.357,21
209,Fall 2021,3.095,20
209,Fall 2022,3.4,18
209,Fall 2023,3.323,13
209,Spring 2020,3.311,19
209,Spring 2021,3.515,20
209,Spring 2022,3.0,12
209,Spring 2023,3.415,20
210,Fall 2020,3.745,20
210,Fall 2021,3.27,20
210,Fall 2022,3.433,21
210,Fall 2023,3.365,20
210,Spring 2020,3.371,17
210,Spring 2021,3.593,15
210,Spring 2022,3.764,14
210,Spring 2023,3.3,16
211,Fall 2021,2.25,12
211,Fall 2022,2.467,15
211,Fall 2023,2.559,17
211,Fall 2024,2.639,18
211,Spring 2021,2.433,15
211,Spring 2022,2.4,21
211,Spring 2023,2.347,15
211,Spring 2024,2.412,17
212,Fall 2021,2.465,17
212,Fall 2022,2.777,22
212,Fall 2023,3.023,13
212,Fall 2024,2.711,19
212,Spring 2021,2.833,15
212,Spring 2022,2.625,20
212,Spring 2023,2.3,18
212,Spring 2024,2.7,19
213,Fall 2020,3.109,22
213,Fall 2021,3.438,16
213,Fall 2022,2.75,18
213,Fall 2023,3.284,19
213,Spring 2020,3.5,12
213,Spring 2021,3.285,13
213,Spring 2022,3.064,14
213,Spring 2023,2.659,17
214,Fall 2021,4.0,14
214,Fall 2022,3.78,15
214,Fall 2023,4.0,13
214,Fall 2024,3.894,17
214,Spring 2021,4.0,16
214,Spring 2022,3.723,22
214,Spring 2023,4.0,17
214,Spring 2024,3.925,12
215,Fall 2021,2.536,14
215,Fall 2022,2.646,13
215,Fall 2023,2.779,19
215,Fall 2024,2.485,20
215,Spring 2021,2.953,19
215,Spring 2022,2.81,21
215,Spring 2023,2.929,17
215,Spring 2024,2.959,22
216,Fall 2022,3.56,20
216,Fall 2023,3.15,16
216,Fall 2024,3.123,13
216,Fall 2025,2.824,17
216,Spring 2022,3.322,18
216,Spring 2023,3.294,18
216,Spring 2024,3.155,20
216,Spring 2025,3.105,20
217,Fall 2021,2.929,17
217,Fall 2022,2.94,15
217,Fall 2023,3.348,21
217,Fall 2024,2.833,18
217,Spring 2021,2.786,14
217,Spring 2022,3.392,13
217,Spring 2023,2.92,15
217,Spring 2024,3.321,19
218,Fall 2022,2.9,19
218,Fall 2023,3.159,17
218,Fall 2024,2.967,18
218,Fall 2025,2.982,17
218,Spring 2022,2.911,18
218,Spring 2023,3.075,16
218,Spring 2024,3.272,18
218,Spring 2025,2.788,17
219,Fall 2020,3.247,17
219,Fall 2021,3.138,13
219,Fall 2022,3.319,21
219,Fall 2023,3.44,20
219,Spring 2020,3.518,17
219,Spring 2021,3.376,21
219,Spring 2022,3.419,16
219,Spring 2023,3.135,20
220,Fall 2022,3.494,17
220,Fall 2023,3.0,13
220,Fall 2024,2.767,18
220,Fall 2025,3.0,20
220,Spring 2022,3.057,21
220,Spring 2023,2.73,20
220,Spring 2024,3.321,14
220,Spring 2025,2.775,12
221,Fall 2022,3.323,13
221,Fall 2023,3.271,21
221,Fall 2024,3.162,13
221,Fall 2025,3.425,20
221,Spring 2022,3.51,21
221,Spring 2023,3.62,20
221,Spring 2024,3.75,12
221,Spring 2025,3.659,17
222,Fall 2020,2.218,17
222,Fall 2021,2.661,18
222,Fall 2022,2.1,16
222,Fall 2023,2.225,12
222,Spring 2020,2.817,18
222,Spring 2021,2.576,17
222,Spring 2022,2.5,12
222,Spring 2023,2.2,15
223,Fall 2020,4.0,17
223,Fall 2021,3.931,13
223,Fall 2022,4.0,12
223,Fall 2023,4.0,21
223,Spring 2020,3.94,15
223,Spring 2021,4.0,17
223,Spring 2022,4.0,15
223,Spring 2023,3.829,14
224,Fall 2022,3.888,16
224,Fall 2023,3.838,13
224,Fall 2024,3.575,12
224,Fall 2025,3.383,18
224,Spring 2022,3.624,21
224,Spring 2023,3.729,17
224,Spring 2024,3.858,19
224,Spring 2025,3.586,14
225,Fall 2020,3.888,16
225,Fall 2021,3.726,19
225,Fall 2022,3.65,22
225,Fall 2023,3.813,15
225,Spring 2020,3.616,19
225,Spring 2021,3.914,14
225,Spring 2022,3.583,23
225,Spring 2023,3.786,21
226,Fall 2021,3.562,16
226,Fall 2022,3.5,12
226,Fall 2023,2.888,16
226,Fall 2024,2.842,19
226,Spring 2021,2.964,14
226,Spring 2022,3.027,22
226,Spring 2023,3.21,20
226,Spring 2024,3.517,18
227,Fall 2020,1.695,19
227,Fall 2021,2.435,17
227,Fall 2022,2.174,19
227,Fall 2023,2.075,16
227,Spring 2020,2.64,20
227,Spring 2021,2.214,14
227,Spring 2022,2.613,23
227,Spring 2023,2.489,19
228,Fall 2021,3.5,14
228,Fall 2022,3.319,21
228,Fall 2023,3.322,18
228,Fall 2024,3.478,18
228,Spring 2021,3.0,17
228,Spring 2022,3.509,23
228,Spring 2023,3.39,21
228,Spring 2024,3.167,18
229,Fall 2022,2.753,17
229,Fall 2023,2.931,13
229,Fall 2024,3.513,15
229,Fall 2025,2.92,15
229,Spring 2022,3.247,15
229,Spring 2023,2.986,22
229,Spring 2024,3.117,18
229,Spring 2025,2.7,21
230,Fall 2021,3.714,21
230,Fall 2022,3.586,14
230,Fall 2023,3.386,14
230,Fall 2024,2.968,19
230,Spring 2021,3.767,18
230,Spring 2022,2.986,21
230,Spring 2023,3.285,13
230,Spring 2024,3.195,22
231,Fall 2021,2.659,17
231,Fall 2022,2.841,17
231,Fall 2023,2.647,17
231,Fall 2024,2.712,17
231,Spring 2021,2.767,18
231,Spring 2022,2.683,18
231,Spring 2023,2.5,14
231,Spring 2024,2.77,20
232,Fall 2020,3.456,18
232,Fall 2021,3.609,22
232,Fall 2022,3.608,13
232,Fall 2023,3.593,15
232,Spring 2020,3.086,14
232,Spring 2021,3.162,13
232,Spring 2022,3.126,19
232,Spring 2023,3.15,14
233,Fall 2022,2.425,16
233,Fall 2023,2.644,16
233,Fall 2024,2.5,12
233,Fall 2025,2.7,20
233,Spring 2022,2.42,20
233,Spring 2023,2.306,17
233,Spring 2024,2.695,20
